Date,seasonal
2015-08-11,13.722714810890208
2015-08-12,13.570334280937834
2015-08-13,16.62554317585034
2015-08-14,16.84510050374794
2015-08-17,16.73428886576498
2015-08-18,13.47276034966621
2015-08-19,12.725009463820344
2015-08-20,10.814744420047811
2015-08-21,9.105749733172113
2015-08-24,8.09930428132245
2015-08-25,8.134393465809135
2015-08-26,8.489494538216332
2015-08-27,7.616649438057346
2015-08-28,6.17387515400811
2015-08-31,7.030656428115607
2015-09-01,8.56457134775543
2015-09-02,8.417410008566062
2015-09-03,7.733610822312419
2015-09-04,8.419463134374293
2015-09-08,6.512571237529857
2015-09-09,5.911118130505938
2015-09-10,6.345394937759727
2015-09-11,5.813222084106991
2015-09-14,6.708170999910789
2015-09-15,6.84781493990012
2015-09-16,5.755334067036093
2015-09-17,4.455900481647044
