Date,seasonal
2014-11-25,4.72228985626985
2014-11-26,4.144610425103574
2014-11-28,3.455357058729046
2014-12-01,2.4968162250250443
2014-12-02,1.4188716192717337
2014-12-03,2.0306723190718614
2014-12-04,0.4689106537276155
2014-12-05,0.6713026544223992
2014-12-08,1.838857331227324
2014-12-09,3.841980143437469
2014-12-10,2.653639821369713
2014-12-11,2.6311937280935
2014-12-12,4.495715085660318
2014-12-15,4.687550637161722
2014-12-16,6.122904301228957
2014-12-17,6.726665414191096
2014-12-18,7.45233343213153
2014-12-19,7.6737213701911635
2014-12-22,7.7869512506765215
2014-12-23,9.274681348338335
2014-12-24,10.087505296262256
2014-12-26,10.715158547108954
2014-12-29,9.822475859340845
2014-12-30,9.365272492464651
2014-12-31,8.20028952256222
2015-01-02,7.7060521566653755
2015-01-05,7.644415720516511
2015-01-06,6.426971546259473
2015-01-07,5.365818622118095
2015-01-08,4.606142662535348
2015-01-09,4.120717876137493
2015-01-12,2.596497096857898
2015-01-13,1.8478616079732695
2015-01-14,1.1563803242715416
2015-01-15,0.012590681031784068
2015-01-16,0.821627167583427
2015-01-20,3.8011466693609774
2015-01-21,2.8339698479005015
2015-01-22,2.087539874141444
2015-01-23,-0.39827030554717036
2015-01-26,-1.4139059605714444
2015-01-27,-1.2222780008889413
2015-01-28,-1.4129031776888397
2015-01-29,0.13204108819061267
2015-01-30,-2.8866460137221956
2015-02-02,-2.907123208486503
2015-02-03,-2.7704384389039634
2015-02-04,-2.671240715027566
2015-02-05,-4.847657861126777
2015-02-06,-5.254102920184566
2015-02-09,-6.41126138249995
2015-02-10,-5.425345244804632
2015-02-11,-5.596116958584043
2015-02-12,-6.620676373242954
2015-02-13,-5.439602551291147
2015-02-17,-4.455575521356613
2015-02-18,-3.3093904050024294
2015-02-19,-4.467157724355072
2015-02-20,-3.6546501141211345
2015-02-23,-3.4795859000504907
2015-02-24,-3.8673678323064906
2015-02-25,-4.213479662926408
2015-02-26,-3.1645260779331346
2015-02-27,-1.9638695929199095
2015-03-02,-1.1523488535779323
2015-03-03,1.0386936032013774
2015-03-04,1.447180752444325
2015-03-05,2.3047871751821694
2015-03-06,1.4980814512411036
2015-03-09,2.0410090791529676
2015-03-10,1.9115963209659
2015-03-11,0.8834891281120771
2015-03-12,0.7714913774248043
2015-03-13,-0.011758468036409231
2015-03-16,-0.7971762564679399
2015-03-17,-1.2929292042012113
2015-03-18,-1.5865849271807542
2015-03-19,-2.471195935010537
2015-03-20,-2.7143263254042282
2015-03-23,-2.0213222955510597
2015-03-24,-2.0345075284015737
2015-03-25,-1.9081897926163536
2015-03-26,-1.7068248887091073
2015-03-27,-1.6816314835577373
2015-03-30,-3.3142095033487373
2015-03-31,-3.564546530981205
2015-04-01,-3.414446918610183
2015-04-02,-1.0823345688430817
2015-04-06,-0.6553720081284251
2015-04-07,-0.39322677323225463
2015-04-08,0.8150872166247516
2015-04-09,0.3523286759530536
2015-04-10,-1.0597999972346164
2015-04-13,-0.8888882309385182
2015-04-14,-0.710798582208388
2015-04-15,0.337161487526378
2015-04-16,1.4058380894414384
2015-04-17,0.9594170366741586
2015-04-20,1.1027247599764407
2015-04-21,1.8159683071808579
2015-04-22,1.5025912568943154
2015-04-23,0.18770321982673738
2015-04-24,-0.2023862994475475
2015-04-27,-0.5417601161946533
2015-04-28,0.9726731244781159
2015-04-29,1.2033375553838077
2015-04-30,3.757944440727729
2015-05-01,4.184401446058693
2015-05-04,2.5294376975274453
2015-05-05,1.8588351638299125
2015-05-06,2.810794751170929
2015-05-07,1.9198096298140992
2015-05-08,0.8422549070237877
2015-05-11,0.9030206211030711
2015-05-12,2.6299262966688786
2015-05-13,1.5739103361845679
2015-05-14,1.6678630786348665
2015-05-15,1.6599734015610135
2015-05-18,1.4107270699062702
2015-05-19,-0.3692938720849619
2015-05-20,0.9173400278998627
2015-05-21,2.1751111837231987
2015-05-22,1.8455102869314017
2015-05-26,1.565652200288799
2015-05-27,1.9387782677072756
2015-05-28,1.8818337219440127
2015-05-29,2.113398950062217
2015-06-01,0.2999976302884533
2015-06-02,-0.3693565803081946
2015-06-03,-0.07404724702949028
2015-06-04,0.6125074744718192
2015-06-05,-0.22429665507209606
2015-06-08,-0.852949293024108
2015-06-09,-0.11414503061025139
2015-06-10,1.4176290791822423
2015-06-11,1.997482571640344
2015-06-12,3.1318193828627776
2015-06-15,1.532801822435193
2015-06-16,2.547136925230652
2015-06-17,2.5102415059748764
2015-06-18,2.4832532735669424
2015-06-19,2.759209922127898
2015-06-22,1.8272950900693334
2015-06-23,-0.5309949102191192
2015-06-24,-0.8563575520631526
2015-06-25,-1.9971745358478623
2015-06-26,-1.1845056921212767
2015-06-29,-1.018600900276227
2015-06-30,-0.32022348332587647
2015-07-01,-1.3954822483505134
2015-07-02,-1.6114434527748323
2015-07-06,-1.5253418768972744
2015-07-07,-0.17803750502428184
2015-07-08,0.24752380311799194
2015-07-09,0.2985483607803281
2015-07-10,-0.42322075576505624
2015-07-13,-0.15017551742694846
2015-07-14,-0.6995657323208513
2015-07-15,-1.4018424481612535
2015-07-16,-2.3846569129915984
2015-07-17,-3.890616827734697
2015-07-20,-2.2131906656420677
2015-07-21,-1.8007326220863513
2015-07-22,-2.808596019553986
2015-07-23,-2.305251498880629
2015-07-24,-1.9381272758247214
2015-07-27,-1.632962996148256
2015-07-28,-0.8030255707700142
2015-07-29,-1.6758326215010904
2015-07-30,-3.2992255647919015
2015-07-31,-5.563411828202911
2015-08-03,-5.115568111437803
2015-08-04,-7.036330554457736
